Application,QProto Name,NetMon Old Name,NetMon New Short Name,NetMon New Long Name,Syslog Field,SIEM MPE Tag,SIEM Mapped Field (6.3 Name),SIEM Long Name 6.3,Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGCP,modeQ_PROTO_MGCP,mode,Mode,Mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGCP,message_typeQ_PROTO_MGCP,message_type,MsgType,Message Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGCP,notifiedEntityQ_PROTO_MGCP,notifiedEntity,NotifiedEntity,Notified Entity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGCP,octets_receivedQ_PROTO_MGCP,octets_received,OctetsReceived,Octets Received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGCP,octets_sentQ_PROTO_MGCP,octets_sent,OctetsSent,Octets Sent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGCP,phone_numberQ_PROTO_MGCP,phone_number,PhoneNum,Phone Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGCP,packets_lostQ_PROTO_MGCP,packets_lost,PktsLost,Packets Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGCP,packets_receivedQ_PROTO_MGCP,packets_received,PktsRcvd,Packets Received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGCP,packets_sentQ_PROTO_MGCP,packets_sent,PktsSent,Packets Sent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGCP,session_durationQ_PROTO_MGCP,session_duration,SessionDuration,Session Duration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGCP,signalQ_PROTO_MGCP,signal,Signal,Signal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGCP,start_timeQ_PROTO_MGCP,start_time,StartTime,Start Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGCP,tidQ_PROTO_MGCP,tid,TID,TID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGCP,versionQ_PROTO_MGCP,version,Version,Version,version,<version>,Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMP,actionQ_PROTO_MIMP,action,Action,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMP,attach_sizeQ_PROTO_MIMP,attach_size,AttachSize,Attach Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMP,dateQ_PROTO_MIMP,date,Date,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMP,attach_filenameQ_PROTO_MIMP,attach_filename,Filename,Filename,objectname,<objectname>,Object Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMP,loginQ_PROTO_MIMP,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMP,msglist_folderQ_PROTO_MIMP,msglist_folder,MsgListFolder,Message List Folder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMP,msglist_receiver_aliasQ_PROTO_MIMP,msglist_receiver_alias,MsgListReceiverAlias,Message List Receiver Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMP,msglist_sender_aliasQ_PROTO_MIMP,msglist_sender_alias,MsgListSenderAlias,Message List Sender Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMP,msglist_subjectQ_PROTO_MIMP,msglist_subject,MsgListSubject,Message List Subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMP,passwordQ_PROTO_MIMP,password,Passwd,Password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMP,receiverQ_PROTO_MIMP,receiver,Receiver,Receiver,recipient,<recipient>,Recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMP,receiver_aliasQ_PROTO_MIMP,receiver_alias,ReceiverAlias,Receiver Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMP,receiver_emailQ_PROTO_MIMP,receiver_email,ReceiverEmail,Receiver Email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMP,receiver_typeQ_PROTO_MIMP,receiver_type,ReceiverType,Receiver Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMP,senderQ_PROTO_MIMP,sender,Sender,Sender,sender,<sender>,Sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMP,sender_aliasQ_PROTO_MIMP,sender_alias,SenderAlias,Sender Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMP,sender_emailQ_PROTO_MIMP,sender_email,SenderEmail,Sender Email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMP,subjectQ_PROTO_MIMP,subject,Subject,Subject,subject,<subject>,Subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS,filenameQ_PROTO_MMS,filename,Filename,Filename,objectname,<objectname>,Object Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMSE,content_locationQ_PROTO_MMSE,content_location,ContentLocation,Content Location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMSE,content_part_filenameQ_PROTO_MMSE,content_part_filename,ContentPartFilename,Content Part Filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMSE,content_part_idQ_PROTO_MMSE,content_part_id,ContentPartID,Content Part ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMSE,content_part_typeQ_PROTO_MMSE,content_part_type,ContentPartType,Content Part Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMSE,content_typeQ_PROTO_MMSE,content_type,ContentType,Content Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMSE,message_idQ_PROTO_MMSE,message_id,MsgID,Message ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMSE,message_szQ_PROTO_MMSE,message_sz,MsgSZ,Message SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMSE,nb_receiverQ_PROTO_MMSE,nb_receiver,NBReceiver,NB Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMSE,receiverQ_PROTO_MMSE,receiver,Receiver,Receiver,recipient,<recipient>,Recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMSE,response_status_codeQ_PROTO_MMSE,response_status_code,ResponseStatusCode,Response Status Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMSE,response_status_textQ_PROTO_MMSE,response_status_text,ResponseStatusText,Response Status Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMSE,senderQ_PROTO_MMSE,sender,Sender,Sender,sender,<sender>,Sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMSE,subjectQ_PROTO_MMSE,subject,Subject,Subject,subject,<subject>,Subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMSE,tidQ_PROTO_MMSE,tid,TID,TID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMSE,versionQ_PROTO_MMSE,version,Version,Version,version,<version>,Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEGTS,chunk_lenQ_PROTO_MPEGTS,chunk_len,ChunkLen,Chunk Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPLS,labelQ_PROTO_MPLS,label,Label,Label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPLUS_MESSENGER,serviceQ_PROTO_MPLUS_MESSENGER,service,Service,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPLUS_MESSENGER,service_idQ_PROTO_MPLUS_MESSENGER,service_id,ServiceID,Service ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,calleeQ_PROTO_MSN,callee,Callee,Callee,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,callerQ_PROTO_MSN,caller,Caller,Caller,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,call_idQ_PROTO_MSN,call_id,CallID,Call ID,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,client_nicknameQ_PROTO_MSN,client_nickname,ClientNickname,Client Nickname,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,client_statusQ_PROTO_MSN,client_status,ClientStatus,Client Status,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,contactQ_PROTO_MSN,contact,Contact,Contact,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,contact_idQ_PROTO_MSN,contact_id,ContactID,Contact ID,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,contact_loginQ_PROTO_MSN,contact_login,ContactLogin,Contact Login,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,contact_nicknameQ_PROTO_MSN,contact_nickname,ContactNickname,Contact Nickname,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,contact_statusQ_PROTO_MSN,contact_status,ContactStatus,Contact Status,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,encodingQ_PROTO_MSN,encoding,Encoding,Encoding,subject,<subject>,Subject,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,file_chunk_data_offsetQ_PROTO_MSN,file_chunk_data_offset,FileChunkDataOffset,File Chunk Data Offset,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,file_chunk_identifierQ_PROTO_MSN,file_chunk_identifier,FileChunkIdentifier,File Chunk Identifier,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,file_chunk_lenQ_PROTO_MSN,file_chunk_len,FileChunkLen,File Chunk Length,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,file_chunk_typeQ_PROTO_MSN,file_chunk_type,FileChunkType,File Chunk Type,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,file_identifierQ_PROTO_MSN,file_identifier,FileIdentifier,File Identifier,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,filenameQ_PROTO_MSN,filename,Filename,Filename,objectname,<objectname>,Object Name,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,file_receiverQ_PROTO_MSN,file_receiver,FileReceiver,File Receiver,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,file_senderQ_PROTO_MSN,file_sender,FileSender,File Sender,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,filesizeQ_PROTO_MSN,filesize,FileSize,File Size,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,groupQ_PROTO_MSN,group,Group,Group,dname,<group>,Group,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,ip_localQ_PROTO_MSN,ip_local,IPLocal,IP Local,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,loginQ_PROTO_MSN,login,Login,Login,login,<login>,Login,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,methodQ_PROTO_MSN,method,Method,Method,command,<command>,Command,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,messageQ_PROTO_MSN,message,Msg,Message,object,<object>,Object,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,message_lenQ_PROTO_MSN,message_len,MsgLen,Message Length,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,online_principalQ_PROTO_MSN,online_principal,OnlinePrincipal,Online Principal,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,profileQ_PROTO_MSN,profile,Profile,Profile,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,proto_versionQ_PROTO_MSN,proto_version,ProtoVersion,Proto Version,version,<version>,Version,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,receiverQ_PROTO_MSN,receiver,Receiver,Receiver,recipient,<recipient>,Recipient,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,senderQ_PROTO_MSN,sender,Sender,Sender,sender,<sender>,Sender,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,serviceQ_PROTO_MSN,service,Service,Service,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,uidQ_PROTO_MSN,uid,UID,User ID,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN_GROUPS,group_nameQ_PROTO_MSN_GROUPS,group_name,GroupName,Group Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN_SEARCH,encodingQ_PROTO_MSN_SEARCH,encoding,Encoding,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN_SEARCH,query_rawQ_PROTO_MSN_SEARCH,query_raw,QueryRaw,Query Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN_SEARCH,query_textQ_PROTO_MSN_SEARCH,query_text,QueryText,Query Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN_SEARCH,query_typeQ_PROTO_MSN_SEARCH,query_type,QueryType,Query Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN_VIDEO,recipientidQ_PROTO_MSN_VIDEO,recipientid,RecipientID,Recipient ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN_VIDEO,sessionidQ_PROTO_MSN_VIDEO,sessionid,SessionID,Session ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSRP,authorityQ_PROTO_MSRP,authority,Authority,Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSRP,path_typeQ_PROTO_MSRP,path_type,PathType,Path Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSRP,session_idQ_PROTO_MSRP,session_id,SessionID,Session ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSRP,uriQ_PROTO_MSRP,uri,URI,URI,url,<url>,URL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYSPACE,loginQ_PROTO_MYSPACE,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYSPACE,nameQ_PROTO_MYSPACE,name,Name,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYSPACE,nicknameQ_PROTO_MYSPACE,nickname,Nickname,Nickname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYSPACE,passwordQ_PROTO_MYSPACE,password,Passwd,Password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYSPACE,query_rawQ_PROTO_MYSPACE,query_raw,QueryRaw,Query Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYSPACE,query_textQ_PROTO_MYSPACE,query_text,QueryText,Query Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYSQL,baseQ_PROTO_MYSQL,base,Base,Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYSQL,loginQ_PROTO_MYSQL,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYSQL,queryQ_PROTO_MYSQL,query,Query,Query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBNS,queryQ_PROTO_NBNS,query,Query,Query,command,<command>,Command,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBNS,serviceQ_PROTO_NBNS,service,Service,Service,subject,<subject>,Subject,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NETBIOS,calleeQ_PROTO_NETBIOS,callee,Callee,Callee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NETBIOS,callerQ_PROTO_NETBIOS,caller,Caller,Caller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NETBSD_UPDATE,package_nameQ_PROTO_NETBSD_UPDATE,package_name,PkgName,Package Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NETFLIX,dateQ_PROTO_NETFLIX,date,Date,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NETFLIX,descriptionQ_PROTO_NETFLIX,description,Description,Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NETFLIX,loginQ_PROTO_NETFLIX,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NETFLIX,titleQ_PROTO_NETFLIX,title,Title,Title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NETFLIX,video_durationQ_PROTO_NETFLIX,video_duration,VidDuration,Video Duration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NETFLIX,videoidQ_PROTO_NETFLIX,videoid,VidID,Video ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NETLOG,is_mobile_serviceQ_PROTO_NETLOG,is_mobile_service,IsMobileService,Is Mobile Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NETLOG,loginQ_PROTO_NETLOG,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NETLOG,passwordQ_PROTO_NETLOG,password,Passwd,Password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFS,filenameQ_PROTO_NFS,filename,Filename,Filename,objectname,<objectname>,Object Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFS,filesizeQ_PROTO_NFS,filesize,FileSize,File Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFS,gidQ_PROTO_NFS,gid,GID,GID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFS,modeQ_PROTO_NFS,mode,Mode,Mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFS,offsetQ_PROTO_NFS,offset,Offset,Offset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFS,type_stringQ_PROTO_NFS,type_string,TypeString,Type String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFS,uidQ_PROTO_NFS,uid,UID,User ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFS,versionQ_PROTO_NFS,version,Version,Version,version,<version>,Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICONICO_DOUGA,dateQ_PROTO_NICONICO_DOUGA,date,Date,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICONICO_DOUGA,descriptionQ_PROTO_NICONICO_DOUGA,description,Description,Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICONICO_DOUGA,loginQ_PROTO_NICONICO_DOUGA,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICONICO_DOUGA,nicknameQ_PROTO_NICONICO_DOUGA,nickname,Nickname,Nickname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICONICO_DOUGA,query_rawQ_PROTO_NICONICO_DOUGA,query_raw,QueryRaw,Query Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICONICO_DOUGA,query_textQ_PROTO_NICONICO_DOUGA,query_text,QueryText,Query Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICONICO_DOUGA,tagQ_PROTO_NICONICO_DOUGA,tag,Tag,Tag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICONICO_DOUGA,titleQ_PROTO_NICONICO_DOUGA,title,Title,Title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICONICO_DOUGA,video_durationQ_PROTO_NICONICO_DOUGA,video_duration,VidDuration,Video Duration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICONICO_DOUGA,videoidQ_PROTO_NICONICO_DOUGA,videoid,VidID,Video ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNTP,loginQ_PROTO_NNTP,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNTP,newsgroupQ_PROTO_NNTP,newsgroup,Newsgroup,Newsgroup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNTP,passwordQ_PROTO_NNTP,password,Passwd,Password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNTP,senderQ_PROTO_NNTP,sender,Sender,Sender,sender,<sender>,Sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNTP,subjectQ_PROTO_NNTP,subject,Subject,Subject,subject,<subject>,Subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTP,reference_clockQ_PROTO_NTP,reference_clock,ReferenceClock,Reference Clock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODNOKLASSNIKI,contact_aliasQ_PROTO_ODNOKLASSNIKI,contact_alias,ContactAlias,Contact Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODNOKLASSNIKI,group_nameQ_PROTO_ODNOKLASSNIKI,group_name,GroupName,Group Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODNOKLASSNIKI,loginQ_PROTO_ODNOKLASSNIKI,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODNOKLASSNIKI,passwordQ_PROTO_ODNOKLASSNIKI,password,Passwd,Password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OOVOO,loginQ_PROTO_OOVOO,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPENBSD_UPDATE,package_nameQ_PROTO_OPENBSD_UPDATE,package_name,PkgName,Package Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPENVPN,seqQ_PROTO_OPENVPN,seq,Seq,Sequence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPERA_UPDATE,current_versionQ_PROTO_OPERA_UPDATE,current_version,CurrentVersion,Current Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPERA_UPDATE,new_versionQ_PROTO_OPERA_UPDATE,new_version,NewVersion,New Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,actionQ_PROTO_ORANGEMAIL,action,Action,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,attach_idQ_PROTO_ORANGEMAIL,attach_id,AttachID,Attach ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,attach_sizeQ_PROTO_ORANGEMAIL,attach_size,AttachSize,Attach Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,contact_aliasQ_PROTO_ORANGEMAIL,contact_alias,ContactAlias,Contact Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,contact_emailQ_PROTO_ORANGEMAIL,contact_email,ContactEmail,Contact Email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,contact_firstnameQ_PROTO_ORANGEMAIL,contact_firstname,ContactFirstName,Contact First Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,contact_lastnameQ_PROTO_ORANGEMAIL,contact_lastname,ContactLastName,Contact Last Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,dateQ_PROTO_ORANGEMAIL,date,Date,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,draftQ_PROTO_ORANGEMAIL,draft,Draft,Draft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,attach_filenameQ_PROTO_ORANGEMAIL,attach_filename,Filename,Filename,objectname,<objectname>,Object Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,folderQ_PROTO_ORANGEMAIL,folder,Folder,Folder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,loginQ_PROTO_ORANGEMAIL,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,msg_idQ_PROTO_ORANGEMAIL,msg_id,MsgID,Message ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,msglist_dateQ_PROTO_ORANGEMAIL,msglist_date,MsgListDate,Message List Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,msglist_folderQ_PROTO_ORANGEMAIL,msglist_folder,MsgListFolder,Message List Folder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,msglist_msgidQ_PROTO_ORANGEMAIL,msglist_msgid,MsgListMsgID,Message List Message ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,msglist_receiverQ_PROTO_ORANGEMAIL,msglist_receiver,MsgListReceiver,Message List Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,msglist_receiver_aliasQ_PROTO_ORANGEMAIL,msglist_receiver_alias,MsgListReceiverAlias,Message List Receiver Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,msglist_senderQ_PROTO_ORANGEMAIL,msglist_sender,MsgListSender,Message List Sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,msglist_sender_aliasQ_PROTO_ORANGEMAIL,msglist_sender_alias,MsgListSenderAlias,Message List Sender Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,msglist_subjectQ_PROTO_ORANGEMAIL,msglist_subject,MsgListSubject,Message List Subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGEMAIL,receiverQ_PROTO_ORANGEMAIL,receiver,Receiver,Receiver,recipient,<recipient>,Recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
